"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 31, 2020","15.95","15.42","15.95","15.37","9.39M","3.44%"
"Aug 30, 2020","15.42","15.42","15.42","15.42","-","0.00%"
"Aug 28, 2020","15.42","15.61","15.85","15.41","10.35M","-2.53%"
"Aug 27, 2020","15.82","15.77","16.19","15.48","14.84M","-0.82%"
"Aug 26, 2020","15.95","15.67","16.01","15.55","9.51M","1.85%"
"Aug 25, 2020","15.66","15.53","16.13","15.53","10.51M","-0.25%"
"Aug 24, 2020","15.70","16.21","16.29","15.69","10.00M","-3.15%"
"Aug 23, 2020","16.21","16.21","16.21","16.21","-","0.00%"
"Aug 21, 2020","16.21","16.06","16.53","15.90","13.81M","2.08%"
"Aug 20, 2020","15.88","16.18","16.23","15.66","11.85M","1.28%"
"Aug 19, 2020","15.68","15.56","15.73","15.19","11.58M","0.06%"
"Aug 18, 2020","15.67","15.27","15.87","15.27","11.34M","2.89%"
"Aug 17, 2020","15.23","15.35","15.58","15.21","6.78M","-1.68%"
"Aug 14, 2020","15.49","15.72","15.83","15.30","12.79M","0.39%"
"Aug 13, 2020","15.43","15.46","15.60","15.08","13.23M","0.52%"
"Aug 12, 2020","15.35","15.02","15.66","14.96","16.87M","-1.35%"
"Aug 11, 2020","15.56","14.84","15.75","14.70","22.60M","1.83%"
"Aug 10, 2020","15.28","15.77","15.77","14.98","19.81M","-3.11%"
"Aug 09, 2020","15.77","15.77","15.77","15.77","-","0.00%"
"Aug 08, 2020","15.77","15.77","15.77","15.77","-","0.00%"
"Aug 07, 2020","15.77","16.69","16.75","15.77","25.75M","-4.83%"
"Aug 06, 2020","16.57","16.55","16.83","16.33","17.06M","0.06%"
"Aug 05, 2020","16.56","17.11","17.24","16.53","22.13M","-5.80%"
"Aug 04, 2020","17.58","17.93","18.21","17.55","21.66M","-1.95%"
"Aug 03, 2020","17.93","18.55","18.93","17.89","22.54M","-5.18%"
"Aug 02, 2020","18.91","18.91","18.91","18.91","-","0.00%"
"Jul 31, 2020","18.91","18.57","19.90","18.50","24.08M","3.05%"
"Jul 30, 2020","18.35","19.04","19.25","18.26","23.03M","0.99%"
"Jul 29, 2020","18.17","19.08","19.10","18.14","17.79M","-6.53%"
"Jul 28, 2020","19.44","18.85","19.46","18.72","14.82M","3.13%"
"Jul 27, 2020","18.85","19.50","19.75","18.85","17.39M","-3.33%"
"Jul 26, 2020","19.50","19.50","19.50","19.50","-","0.00%"
"Jul 25, 2020","19.50","19.50","19.50","19.50","-","0.00%"
"Jul 24, 2020","19.50","18.65","19.69","18.65","27.34M","4.56%"
"Jul 23, 2020","18.65","18.81","19.27","17.96","32.98M","-0.21%"
"Jul 22, 2020","18.69","19.12","19.12","18.53","21.42M","-0.43%"
"Jul 21, 2020","18.77","19.07","19.09","18.33","28.39M","-4.23%"
"Jul 20, 2020","19.60","19.39","19.90","19.30","18.47M","1.40%"
"Jul 17, 2020","19.33","19.30","19.78","18.94","27.68M","-1.07%"
"Jul 16, 2020","19.54","19.59","20.00","19.35","24.94M","2.04%"
"Jul 15, 2020","19.15","19.93","20.19","18.85","42.07M","-10.97%"
"Jul 14, 2020","21.51","22.71","23.08","21.50","42.47M","-5.08%"
"Jul 13, 2020","22.66","21.83","22.72","20.34","38.78M","3.80%"
"Jul 12, 2020","21.83","21.83","21.83","21.83","-","0.00%"
"Jul 11, 2020","21.83","21.83","21.83","21.83","-","0.00%"
"Jul 10, 2020","21.83","22.83","23.27","21.78","31.15M","-4.88%"
"Jul 09, 2020","22.95","21.52","23.78","21.48","36.21M","6.00%"
"Jul 08, 2020","21.65","22.19","22.98","21.41","29.22M","-2.48%"
"Jul 07, 2020","22.20","21.57","22.33","21.04","27.59M","5.46%"
"Jul 06, 2020","21.05","21.50","21.50","20.11","25.76M","-2.09%"
"Jul 05, 2020","21.50","21.50","21.50","21.50","-","0.00%"
"Jul 04, 2020","21.50","21.50","21.50","21.50","-","0.00%"
"Jul 02, 2020","21.50","20.59","21.71","20.20","27.47M","-1.19%"
"Jul 01, 2020","21.76","21.03","22.01","20.58","28.13M","2.64%"
"Jun 30, 2020","21.20","22.38","22.38","21.01","18.87M","-3.81%"
"Jun 29, 2020","22.04","23.47","24.30","21.73","31.75M","-9.82%"
"Jun 26, 2020","24.44","23.25","24.60","23.00","25.90M","7.71%"
"Jun 25, 2020","22.69","24.25","24.83","22.65","27.50M","-4.66%"
"Jun 24, 2020","23.80","22.58","24.72","22.36","33.12M","9.83%"
"Jun 23, 2020","21.67","21.12","21.85","20.95","17.46M","-1.10%"
"Jun 22, 2020","21.91","23.11","23.68","21.90","21.66M","-3.35%"
"Jun 19, 2020","22.67","21.02","23.18","21.02","25.47M","1.75%"
"Jun 18, 2020","22.28","23.10","23.19","21.58","21.96M","-0.18%"
"Jun 17, 2020","22.32","21.15","22.48","20.91","20.56M","5.73%"
"Jun 16, 2020","21.11","20.12","22.73","20.10","33.50M","-7.00%"
"Jun 15, 2020","22.70","26.79","26.79","22.26","36.82M","-6.89%"
"Jun 12, 2020","24.38","23.32","26.86","22.89","43.84M","-7.12%"
"Jun 11, 2020","26.25","24.18","26.45","23.71","42.32M","22.32%"
"Jun 10, 2020","21.46","19.97","21.55","19.83","34.54M","8.44%"
"Jun 09, 2020","19.79","19.69","20.26","19.29","31.10M","5.38%"
"Jun 08, 2020","18.78","19.10","19.38","18.71","25.02M","-5.82%"
"Jun 07, 2020","19.94","19.94","19.94","19.94","-","0.00%"
"Jun 05, 2020","19.94","19.59","20.26","19.02","39.78M","-11.57%"
"Jun 04, 2020","22.55","22.95","23.22","22.11","33.79M","0.31%"
"Jun 03, 2020","22.48","23.07","23.34","21.87","35.68M","-7.15%"
"Jun 02, 2020","24.21","24.35","25.22","24.00","29.47M","-2.54%"
"Jun 01, 2020","24.84","25.41","25.72","24.06","26.13M","-3.23%"
"May 29, 2020","25.67","25.94","26.92","25.36","32.42M","2.15%"
"May 28, 2020","25.13","22.74","25.51","22.72","28.79M","7.12%"
"May 27, 2020","23.46","24.38","26.70","23.27","30.81M","-9.56%"
"May 26, 2020","25.94","25.08","26.07","24.94","18.94M","-8.47%"
"May 22, 2020","28.34","28.50","29.53","28.24","18.36M","-1.36%"
"May 21, 2020","28.73","28.91","29.82","28.27","20.79M","-0.79%"
"May 20, 2020","28.96","29.89","30.05","28.26","24.12M","-8.87%"
"May 19, 2020","31.78","30.37","31.78","29.55","17.83M","6.07%"
"May 18, 2020","29.96","31.75","31.75","29.54","21.45M","-18.39%"
"May 15, 2020","36.71","39.40","40.12","36.35","18.39M","-4.45%"
"May 14, 2020","38.42","41.53","44.20","38.42","24.88M","-1.44%"
"May 13, 2020","38.98","36.32","40.84","36.16","25.27M","9.90%"
"May 12, 2020","35.47","31.51","35.48","31.50","18.06M","10.84%"
"May 11, 2020","32.00","32.89","33.64","31.07","14.47M","1.65%"
"May 08, 2020","31.48","33.32","34.13","31.32","19.76M","-11.42%"
"May 07, 2020","35.54","35.57","36.39","34.65","15.64M","-4.26%"
"May 06, 2020","37.12","35.61","37.45","34.98","13.78M","1.95%"
"May 05, 2020","36.41","35.06","36.82","33.42","13.85M","-2.07%"
"May 04, 2020","37.18","39.08","40.27","36.97","14.69M","-0.83%"
"May 03, 2020","37.49","37.49","37.49","37.49","-","0.00%"
"May 02, 2020","37.49","37.49","37.49","37.49","-","0.00%"
"May 01, 2020","37.49","36.10","39.05","35.81","14.81M","11.58%"
"Apr 30, 2020","33.60","32.55","33.70","31.84","14.15M","11.41%"
"Apr 29, 2020","30.16","31.82","33.10","29.05","20.04M","-14.51%"
"Apr 28, 2020","35.28","33.70","36.95","33.36","14.24M","-4.29%"
"Apr 27, 2020","36.86","40.40","40.49","35.84","14.54M","-12.01%"
"Apr 24, 2020","41.89","43.04","44.49","41.04","13.47M","-5.03%"
"Apr 23, 2020","44.11","44.59","44.99","41.39","14.66M","-2.91%"
"Apr 22, 2020","45.43","44.23","46.03","43.42","7.72M","-3.93%"
"Apr 21, 2020","47.29","47.64","48.63","45.60","10.67M","7.16%"
"Apr 20, 2020","44.13","45.20","45.74","41.81","11.99M","3.37%"
"Apr 17, 2020","42.69","43.03","45.17","41.90","11.11M","-12.82%"
"Apr 16, 2020","48.97","47.64","51.94","47.30","12.79M","2.13%"
"Apr 15, 2020","47.95","48.00","49.18","46.67","10.07M","12.14%"
"Apr 14, 2020","42.76","41.71","44.54","40.57","10.85M","-6.02%"
"Apr 13, 2020","45.50","43.15","46.86","42.43","10.03M","8.00%"
"Apr 09, 2020","42.13","44.73","45.25","41.22","16.88M","-14.23%"
"Apr 08, 2020","49.12","54.23","56.16","47.83","11.54M","-13.67%"
"Apr 07, 2020","56.90","51.40","57.90","48.59","11.79M","-1.88%"
"Apr 06, 2020","57.99","65.67","65.75","56.70","9.01M","-22.91%"
"Apr 03, 2020","75.22","71.54","79.00","68.90","6.60M","8.14%"
"Apr 02, 2020","69.56","73.25","75.65","64.08","7.20M","-2.63%"
"Apr 01, 2020","71.44","68.16","73.33","65.80","6.34M","20.27%"
"Mar 31, 2020","59.40","59.25","63.24","56.92","5.77M","1.52%"
"Mar 30, 2020","58.51","61.59","65.73","58.20","4.69M","-6.73%"
"Mar 28, 2020","62.73","62.73","62.73","62.73","-","0.00%"
"Mar 27, 2020","62.73","63.14","65.13","58.01","5.90M","10.54%"
"Mar 26, 2020","56.75","66.96","67.48","55.59","7.10M","-18.84%"
"Mar 25, 2020","69.92","70.76","77.70","62.02","6.36M","-6.79%"
"Mar 24, 2020","75.01","84.00","87.03","75.00","4.76M","-25.30%"
"Mar 23, 2020","100.42","94.75","111.80","94.15","3.56M","4.24%"
"Mar 21, 2020","96.34","96.34","96.34","96.34","-","0.00%"
"Mar 20, 2020","96.34","84.27","98.50","78.60","4.47M","4.72%"
"Mar 19, 2020","92.00","106.00","118.69","82.30","4.99M","-11.28%"
"Mar 18, 2020","103.70","103.14","114.00","90.50","3.97M","18.07%"
"Mar 17, 2020","87.83","98.39","111.75","82.22","4.97M","-16.76%"
"Mar 16, 2020","105.52","99.00","108.05","89.00","4.24M","41.49%"
"Mar 14, 2020","74.58","74.58","74.58","74.58","-","0.00%"
"Mar 13, 2020","74.58","78.60","100.84","74.58","5.43M","-21.58%"
"Mar 12, 2020","95.10","86.66","95.37","80.97","7.17M","33.98%"
"Mar 11, 2020","70.98","64.28","73.11","62.46","5.36M","19.17%"
"Mar 10, 2020","59.56","59.28","69.14","59.12","6.79M","-8.96%"
"Mar 09, 2020","65.42","61.50","65.53","59.34","4.26M","29.06%"
"Mar 06, 2020","50.69","52.06","53.99","49.13","6.82M","5.91%"
"Mar 05, 2020","47.86","46.56","49.39","45.65","6.30M","9.67%"
"Mar 04, 2020","43.64","45.52","47.21","43.44","4.51M","-8.63%"
"Mar 03, 2020","47.76","44.88","49.23","42.22","6.52M","6.37%"
"Mar 02, 2020","44.90","48.30","50.67","44.89","4.92M","-8.37%"
"Feb 28, 2020","49.00","51.18","51.99","48.14","5.89M","4.06%"
"Feb 27, 2020","47.09","45.18","47.30","42.18","6.55M","10.83%"
"Feb 26, 2020","42.49","40.53","42.80","39.46","7.75M","3.43%"
"Feb 25, 2020","41.08","36.86","41.39","36.70","7.53M","10.28%"
"Feb 24, 2020","37.25","37.26","37.78","36.66","5.01M","9.17%"
"Feb 21, 2020","34.12","33.51","34.55","33.33","3.65M","3.14%"
"Feb 20, 2020","33.08","33.62","34.40","32.93","4.07M","-0.72%"
"Feb 19, 2020","33.32","33.46","33.65","32.89","2.36M","-1.45%"
"Feb 18, 2020","33.81","33.87","34.49","33.52","2.67M","0.60%"
"Feb 17, 2020","33.61","33.61","33.61","33.61","-","0.00%"
"Feb 14, 2020","33.61","33.13","33.95","33.13","2.76M","1.20%"
"Feb 13, 2020","33.21","34.00","34.07","32.99","3.43M","-0.84%"
"Feb 12, 2020","33.49","33.51","33.99","33.36","2.20M","-2.05%"
"Feb 11, 2020","34.19","34.29","34.60","33.56","3.28M","-1.92%"
"Feb 10, 2020","34.86","35.72","35.75","34.82","2.08M","-1.80%"
"Feb 07, 2020","35.50","34.63","35.78","34.60","3.29M","3.71%"
"Feb 06, 2020","34.23","33.62","34.32","33.46","2.83M","0.68%"
"Feb 05, 2020","34.00","34.50","35.02","33.84","4.29M","-4.60%"
"Feb 04, 2020","35.64","35.94","36.04","35.25","3.29M","-4.50%"
"Feb 03, 2020","37.32","37.85","37.88","36.87","3.56M","-3.14%"
"Jan 31, 2020","38.53","36.77","38.89","36.62","4.44M","6.08%"
"Jan 30, 2020","36.32","37.07","37.63","36.20","4.03M","0.11%"
"Jan 29, 2020","36.28","35.55","36.31","35.26","2.60M","1.65%"
"Jan 28, 2020","35.69","35.92","36.14","35.34","2.61M","-2.46%"
"Jan 27, 2020","36.59","37.03","37.29","35.97","4.16M","3.30%"
"Jan 24, 2020","35.42","33.80","36.07","33.80","4.40M","3.93%"
"Jan 23, 2020","34.08","34.34","35.32","33.81","3.08M","0.12%"
"Jan 22, 2020","34.04","33.67","34.26","33.41","2.00M","0.15%"
"Jan 21, 2020","33.99","33.58","34.20","33.49","2.44M","2.47%"
"Jan 17, 2020","33.17","32.43","33.38","32.40","2.57M","1.04%"
"Jan 16, 2020","32.83","33.45","33.53","32.67","3.74M","-4.01%"
"Jan 15, 2020","34.20","34.93","34.93","33.83","3.16M","-1.30%"
"Jan 14, 2020","34.65","35.59","35.67","34.03","3.88M","-1.23%"
"Jan 13, 2020","35.08","35.71","36.26","35.01","2.54M","-1.93%"
"Jan 10, 2020","35.77","35.31","36.17","35.23","3.08M","1.36%"
"Jan 09, 2020","35.29","34.93","35.49","34.73","2.29M","-0.28%"
"Jan 08, 2020","35.39","35.75","35.81","35.00","2.99M","-0.98%"
"Jan 07, 2020","35.74","35.73","36.13","35.42","1.81M","1.05%"
"Jan 06, 2020","35.37","36.40","36.56","35.28","2.07M","-0.62%"
"Jan 03, 2020","35.59","36.45","36.46","35.37","1.89M","1.37%"
"Jan 02, 2020","35.11","34.50","36.09","34.50","2.18M","-0.06%"